subject, run, block, trial, mu1, mu2, r1, r2, choice, reward, RT, cond, trial_onset, choice_onset, feedback_onset 
3,1.0,3.0,4.0,4.0,6.0,3.0,6.0,2,6.0,370.90086937,1,277.905280113,278.318625927,281.068634033
3,1.0,3.0,5.0,4.0,6.0,3.0,6.0,2,6.0,470.458984375,1,289.468435049,289.981683016,291.182322979
3,1.0,3.0,6.0,4.0,6.0,3.0,6.0,1,3.0,620.497941971,1,299.982264996,300.661792994,301.729362965
3,1.0,3.0,7.0,4.0,6.0,9.0,6.0,1,9.0,404.181957245,1,311.012408972,311.508886099,313.875207901
3,1.0,3.0,8.0,4.0,6.0,6.0,6.0,1,6.0,487.385034561,1,322.826446056,323.355401993,325.022063971
3,1.0,3.0,9.0,4.0,6.0,2.0,6.0,2,6.0,453.958034515,1,333.873192072,334.368922949,335.884948015
3,1.0,3.0,10.0,4.0,6.0,-4.0,6.0,1,-4.0,437.048912048,1,345.036673069,345.515784979,347.632246971
3,1.0,4.0,1.0,9.0,-8.0,9.0,-9.0,2,-9.0,818.516969681,2,363.184417963,364.043812037,367.010164976
3,1.0,4.0,2.0,9.0,-8.0,9.0,-16.0,2,-16.0,437.022924423,2,375.861138105,376.340147972,377.507266998
3,1.0,4.0,3.0,9.0,-8.0,9.0,0.0,1,9.0,370.881795883,2,386.274166107,386.687293053,389.154192924
3,1.0,4.0,4.0,9.0,-8.0,9.0,-8.0,2,-8.0,366.954088211,2,397.286597967,397.700680971,400.517553091
3,1.0,4.0,5.0,9.0,-8.0,9.0,-4.0,1,9.0,587.682962418,2,410.017277956,410.646858931,412.896713972
3,1.0,4.0,6.0,9.0,-8.0,9.0,-8.0,1,9.0,387.115001678,2,420.415034056,420.844056129,422.960576057
3,1.0,4.0,7.0,9.0,-8.0,9.0,-8.0,1,9.0,420.922994614,2,431.445199013,431.907573938,433.774035931
3,1.0,4.0,8.0,9.0,-8.0,9.0,-10.0,1,9.0,883.549928665,2,442.108776093,443.037735939,445.319236994
3,1.0,4.0,9.0,9.0,-8.0,9.0,-10.0,2,-10.0,320.739984512,2,453.103096008,453.468056917,454.534771919
3,1.0,4.0,10.0,9.0,-8.0,9.0,-11.0,1,9.0,903.758049011,2,463.369352102,464.314911127,466.248127937
3,2.0,5.0,1.0,5.0,-2.0,4.0,-2.0,2,-2.0,1055.64403534,1,17.0393640995,18.1321001053,19.2655880451
3,2.0,5.0,2.0,5.0,-2.0,5.0,-2.0,2,-2.0,372.493028641,1,26.0277781487,26.429543972,28.7792761326
3,2.0,5.0,3.0,5.0,-2.0,1.0,-2.0,1,1.0,404.213190079,1,37.4650599957,37.9097161293,40.2428460121
3,2.0,5.0,4.0,5.0,-2.0,9.0,-2.0,1,9.0,469.389915466,1,48.6784830093,49.1897261143,51.4726989269
3,2.0,5.0,5.0,5.0,-2.0,2.0,-2.0,2,-2.0,425.258159637,1,59.5585560799,60.0366930962,62.4364161491
3,2.0,5.0,6.0,5.0,-2.0,7.0,-2.0,1,7.0,885.7421875,1,71.6560809612,72.5830430984,74.6162159443
3,2.0,5.0,7.0,5.0,-2.0,10.0,-2.0,1,10.0,387.490034103,1,81.7511029243,82.1801769733,83.7136089802
3,2.0,5.0,8.0,5.0,-2.0,13.0,-2.0,1,13.0,454.622983932,1,93.0156559944,93.5103049278,96.2932651043
3,2.0,5.0,9.0,5.0,-2.0,2.0,-2.0,1,2.0,654.317855835,1,104.279341936,104.97369194,107.606632948
3,2.0,5.0,10.0,5.0,-2.0,3.0,-2.0,1,3.0,370.651960373,1,116.408947945,116.82023406,118.920030117
3,2.0,6.0,1.0,-5.0,-4.0,-3.0,-4.0,2,-4.0,1037.348032,3,133.306355953,134.380789042,136.431519032
3,2.0,6.0,2.0,-5.0,-4.0,-7.0,-2.0,1,-7.0,620.906114578,3,143.985120058,144.645734072,146.360562086
3,2.0,6.0,3.0,-5.0,-4.0,-6.0,-3.0,1,-6.0,554.178953171,3,154.264019966,154.859282017,155.92612195
3,2.0,6.0,4.0,-5.0,-4.0,-5.0,-6.0,2,-6.0,487.657785416,3,165.29559803,165.822973013,168.75584197
3,2.0,6.0,5.0,-5.0,-4.0,3.0,-4.0,1,3.0,537.942171097,3,178.074890137,178.669167042,180.202450037
3,2.0,6.0,6.0,-5.0,-4.0,-6.0,2.0,2,2.0,570.849895477,3,188.204707146,188.816329956,190.616059065
3,2.0,6.0,7.0,-5.0,-4.0,-6.0,-4.0,1,-6.0,437.649011612,3,198.701796055,199.179942131,201.24642992
3,2.0,6.0,8.0,-5.0,-4.0,-5.0,-4.0,1,-5.0,670.809030533,3,210.065454006,210.776605129,213.79272294
3,2.0,6.0,9.0,-5.0,-4.0,-9.0,-4.0,nan,0.0,nan,3,222.77837801,nan,226.93906498
3,2.0,6.0,10.0,-5.0,-4.0,-0.0,-2.0,2,-2.0,766.9069767,3,234.141755104,234.969614029,237.186047077
3,2.0,7.0,1.0,4.0,9.0,4.0,13.0,1,4.0,472.615003586,2,250.855422974,251.364485979,253.448220968
3,2.0,7.0,2.0,4.0,9.0,4.0,17.0,1,4.0,470.907926559,2,262.234382153,262.745011091,265.511798143
3,2.0,7.0,3.0,4.0,9.0,4.0,12.0,2,12.0,458.545207977,2,273.530369997,274.04173708,277.008494139
3,2.0,7.0,4.0,4.0,9.0,4.0,9.0,1,4.0,320.885896683,2,284.92406106,285.288496971,286.605293989
3,2.0,7.0,5.0,4.0,9.0,4.0,13.0,2,13.0,349.661827087,2,294.823758125,295.219027042,297.552535057
3,2.0,7.0,6.0,4.0,9.0,4.0,8.0,1,4.0,385.993003845,2,307.08754015,307.515421152,310.048632145
3,2.0,7.0,7.0,4.0,9.0,4.0,11.0,2,11.0,837.36205101,2,318.284307957,319.16206193,320.595384121
3,2.0,7.0,8.0,4.0,9.0,4.0,13.0,2,13.0,404.06703949,2,329.747766018,330.192415953,332.157231092
3,2.0,7.0,9.0,4.0,9.0,4.0,9.0,2,9.0,738.06810379,2,340.578805923,341.355760098,342.422482967
3,2.0,7.0,10.0,4.0,9.0,4.0,15.0,1,4.0,704.868078232,2,350.14180398,350.886405945,352.619652987
3,2.0,8.0,1.0,-5.0,3.0,-5.0,3.0,1,-5.0,1221.53401375,4,365.92614913,367.180061102,368.515038013
3,2.0,8.0,2.0,-5.0,3.0,-5.0,3.0,2,3.0,350.32582283,4,376.868844986,377.262022972,379.511902094
3,2.0,8.0,3.0,-5.0,3.0,-5.0,3.0,1,-5.0,400.819063187,4,387.247982025,387.692373037,390.173820019
3,2.0,8.0,4.0,-5.0,3.0,-5.0,3.0,2,3.0,571.049213409,4,398.794736147,399.40549612,400.572438002
3,2.0,8.0,5.0,-5.0,3.0,-5.0,3.0,1,-5.0,354.350090027,4,409.691369057,410.085983038,412.169157028
3,2.0,8.0,6.0,-5.0,3.0,-5.0,3.0,2,3.0,421.172857285,4,420.788259983,421.249391079,423.315644979
3,2.0,8.0,7.0,-5.0,3.0,-5.0,3.0,2,3.0,470.512151718,4,431.882609129,432.396080017,433.862463951
3,2.0,8.0,8.0,-5.0,3.0,-5.0,3.0,2,3.0,420.927047729,4,442.115365028,442.57657814,444.126560926
3,2.0,8.0,9.0,-5.0,3.0,-5.0,3.0,2,3.0,620.588064194,4,452.445703983,453.106954098,454.405357122
3,2.0,8.0,10.0,-5.0,3.0,-5.0,3.0,2,3.0,387.708902359,4,463.392683983,463.820533991,466.070268154
3,3.0,9.0,1.0,-3.0,33.0,-3.0,33.0,2,33.0,772.606134415,1,17.0354909897,17.8443720341,20.7612950802
3,3.0,9.0,2.0,-3.0,33.0,-6.0,33.0,1,-6.0,387.756824493,1,27.4481670856,27.8747780323,30.7082781792
3,3.0,9.0,3.0,-3.0,33.0,1.0,33.0,1,1.0,304.01301384,1,38.9276959896,39.2715370655,41.1385920048
3,3.0,9.0,4.0,-3.0,33.0,-5.0,33.0,1,-5.0,287.8241539,1,49.1550309658,49.4852199554,51.6523220539
3,3.0,9.0,5.0,-3.0,33.0,-5.0,33.0,2,33.0,270.764827728,1,60.0870580673,60.3988070488,62.3826470375
3,3.0,9.0,6.0,-3.0,33.0,-8.0,33.0,2,33.0,387.74895668,1,70.6505060196,71.0790200233,72.4612710476
3,3.0,9.0,7.0,-3.0,33.0,-0.0,33.0,2,33.0,404.229164124,1,81.4972860813,81.9425971508,83.4759380817
3,3.0,9.0,8.0,-3.0,33.0,0.0,33.0,2,33.0,435.986995697,1,92.6781070232,93.1561200619,94.6227650642
3,3.0,9.0,9.0,-3.0,33.0,-0.0,33.0,1,-0.0,387.572050095,1,102.775388002,103.203205109,105.702789068
3,3.0,9.0,10.0,-3.0,33.0,-7.0,33.0,1,-7.0,371.365070343,1,113.388900042,113.800055981,115.61672616
3,3.0,10.0,1.0,-26.0,10.0,-25.0,14.0,1,-25.0,368.542909622,3,130.158101082,130.561956167,132.028680086
3,3.0,10.0,2.0,-26.0,10.0,-24.0,13.0,2,13.0,587.476015091,3,140.549601078,141.17555809,143.092175961
3,3.0,10.0,3.0,-26.0,10.0,-30.0,12.0,1,-30.0,370.741844177,3,151.294669151,151.705754995,154.438852072
3,3.0,10.0,4.0,-26.0,10.0,-25.0,12.0,2,12.0,387.548923492,3,162.691524029,163.118993998,165.669020176
3,3.0,10.0,5.0,-26.0,10.0,-30.0,12.0,2,12.0,487.484931946,3,174.804573059,175.332626104,176.46579814
3,3.0,10.0,6.0,-26.0,10.0,-23.0,10.0,2,10.0,454.534053802,3,184.268007994,184.762992144,187.01286912
3,3.0,10.0,7.0,-26.0,10.0,-30.0,1.0,1,-30.0,320.845127106,3,195.681802988,196.043137074,197.376217127
3,3.0,10.0,8.0,-26.0,10.0,-27.0,12.0,2,12.0,354.315042496,3,206.096081018,206.490134954,208.556651115
3,3.0,10.0,9.0,-26.0,10.0,-26.0,11.0,2,11.0,416.95189476,3,216.474377155,216.937180042,219.42019105
3,3.0,10.0,10.0,-26.0,10.0,-27.0,10.0,2,10.0,287.466049194,3,227.589468002,227.917335033,230.600344181
3,3.0,11.0,1.0,-7.0,6.0,-7.0,4.0,1,-7.0,922.389030457,2,245.386145115,246.345478058,248.578660011
3,3.0,11.0,2.0,-7.0,6.0,-7.0,5.0,2,5.0,303.911209106,2,256.214424133,256.559060097,259.242511034
3,3.0,11.0,3.0,-7.0,6.0,-7.0,14.0,1,-7.0,370.940923691,2,268.410480022,268.82218504,270.122344971
3,3.0,11.0,4.0,-7.0,6.0,-7.0,5.0,1,-7.0,387.731075287,2,278.540719986,278.969247103,281.602310181
3,3.0,11.0,5.0,-7.0,6.0,-7.0,6.0,2,6.0,387.166976929,2,290.03826499,290.466031075,292.8657341
3,3.0,11.0,6.0,-7.0,6.0,-7.0,7.0,1,-7.0,437.093019485,2,300.618435144,301.096389055,303.146136999
3,3.0,11.0,7.0,-7.0,6.0,-7.0,9.0,2,9.0,337.855100632,2,311.482121944,311.859855175,314.726151943
3,3.0,11.0,8.0,-7.0,6.0,-7.0,4.0,2,4.0,387.624025345,2,324.16168499,324.606191158,326.256132126
3,3.0,11.0,9.0,-7.0,6.0,-7.0,7.0,2,7.0,421.241044998,2,334.542073965,335.003143072,337.06953311
3,3.0,11.0,10.0,-7.0,6.0,-7.0,4.0,2,4.0,319.308996201,2,345.255599022,345.616847992,347.700109005
3,3.0,12.0,1.0,13.0,8.0,13.0,8.0,2,8.0,305.66906929,4,362.169612169,362.511976004,363.928761005
3,3.0,12.0,2.0,13.0,8.0,13.0,8.0,2,8.0,354.166984558,4,372.298900127,372.692438126,374.908879995
3,3.0,12.0,3.0,13.0,8.0,13.0,8.0,2,8.0,301.856040955,4,384.144440174,384.488942146,387.188714981
3,3.0,12.0,4.0,13.0,8.0,13.0,8.0,1,13.0,416.990041733,4,395.091743946,395.552509069,397.652294159
3,3.0,12.0,5.0,13.0,8.0,13.0,8.0,2,8.0,483.547210693,4,406.388291121,406.915853024,408.799096107
3,3.0,12.0,6.0,13.0,8.0,13.0,8.0,1,13.0,337.206840515,4,417.684827089,418.062621117,420.212444067
3,3.0,12.0,7.0,13.0,8.0,13.0,8.0,1,13.0,405.218839645,4,429.098237038,429.54271102,432.025907993
3,3.0,12.0,8.0,13.0,8.0,13.0,8.0,1,13.0,854.150056839,4,441.427963018,442.322369099,444.788730145
3,3.0,12.0,9.0,13.0,8.0,13.0,8.0,1,13.0,470.82400322,4,453.874670982,454.385570049,456.402157068
3,3.0,12.0,10.0,13.0,8.0,13.0,8.0,1,13.0,371.012926102,4,464.089105129,464.499269009,465.697774172
3,4.0,13.0,1.0,-4.0,-13.0,-4.0,-11.0,2,-11.0,839.231014252,2,17.0417330265,17.9147260189,20.0481159687
3,4.0,13.0,2.0,-4.0,-13.0,-4.0,-16.0,1,-4.0,487.571001053,2,26.6689689159,27.1954660416,29.4286720753
3,4.0,13.0,3.0,-4.0,-13.0,-4.0,-13.0,1,-4.0,370.786905289,2,37.8635759354,38.2755300999,40.0259459019
3,4.0,13.0,4.0,-4.0,-13.0,-4.0,-18.0,2,-18.0,354.329109192,2,49.0438840389,49.4391310215,50.6230061054
3,4.0,13.0,5.0,-4.0,-13.0,-4.0,-14.0,1,-4.0,354.508876801,2,60.0747311115,60.4688489437,62.3022758961
3,4.0,13.0,6.0,-4.0,-13.0,-4.0,-8.0,1,-4.0,437.488079071,2,70.9053308964,71.3827910423,74.2818100452
3,4.0,13.0,7.0,-4.0,-13.0,-4.0,-11.0,1,-4.0,1003.9908886,2,82.4858760834,83.5291750431,85.3457689285
3,4.0,13.0,8.0,-4.0,-13.0,-4.0,-19.0,1,-4.0,421.097040176,2,92.5154359341,92.9765570164,94.8097770214
3,4.0,13.0,9.0,-4.0,-13.0,-4.0,-16.0,1,-4.0,400.331020355,2,103.862122059,104.306576967,106.239794016
3,4.0,13.0,10.0,-4.0,-13.0,-4.0,-12.0,1,-4.0,416.989088058,2,114.525806904,114.98686409,116.685110092
3,4.0,14.0,1.0,-4.0,-1.0,-13.0,-1.0,2,-1.0,1055.32503128,1,130.357501984,131.448843002,132.898946047
3,4.0,14.0,2.0,-4.0,-1.0,3.0,-1.0,2,-1.0,404.236078262,1,139.803360939,140.246258974,142.062783003
3,4.0,14.0,3.0,-4.0,-1.0,-5.0,-1.0,1,-5.0,466.987133026,1,150.715204,151.22636795,153.009243965
3,4.0,14.0,4.0,-4.0,-1.0,-5.0,-1.0,2,-1.0,270.86687088,1,161.62984705,161.940017939,163.456655979
3,4.0,14.0,5.0,-4.0,-1.0,0.0,-1.0,2,-1.0,383.659124374,1,172.30922389,172.736932039,174.453597069
3,4.0,14.0,6.0,-4.0,-1.0,-9.0,-1.0,2,-1.0,372.391939163,1,182.206439972,182.617414951,183.734158993
3,4.0,14.0,7.0,-4.0,-1.0,-6.0,-1.0,2,-1.0,900.21109581,1,191.603002071,192.547869921,195.047528028
3,4.0,14.0,8.0,-4.0,-1.0,-3.0,-1.0,2,-1.0,837.475061417,1,203.883517981,204.777667046,206.960789919
3,4.0,14.0,9.0,-4.0,-1.0,-3.0,-1.0,2,-1.0,470.860004425,1,215.979861021,216.491003036,219.207492113
3,4.0,14.0,10.0,-4.0,-1.0,-4.0,-1.0,2,-1.0,387.2859478,1,226.976880074,227.404575109,230.220779896
3,4.0,15.0,1.0,9.0,9.0,7.0,13.0,1,7.0,988.868951797,3,245.189913034,246.215229988,247.499263048
3,4.0,15.0,2.0,9.0,9.0,8.0,18.0,2,18.0,470.444917679,3,255.670264959,256.196223974,258.662734985
3,4.0,15.0,3.0,9.0,9.0,3.0,-0.0,2,-0.0,337.574005127,3,266.715176105,267.093137026,268.526515961
3,4.0,15.0,4.0,9.0,9.0,6.0,9.0,2,9.0,320.876121521,3,276.879100084,277.240189075,278.940128088
3,4.0,15.0,5.0,9.0,9.0,14.0,10.0,2,10.0,354.332923889,3,286.692157984,287.087379932,288.820645094
3,4.0,15.0,6.0,9.0,9.0,14.0,14.0,2,14.0,403.949022293,3,297.639827013,298.082677126,299.584270954
3,4.0,15.0,7.0,9.0,9.0,8.0,21.0,2,21.0,437.523126602,3,308.936661959,309.41437006,310.880837917
3,4.0,15.0,8.0,9.0,9.0,8.0,5.0,2,5.0,420.88508606,3,320.049815893,320.511095047,323.277565002
3,4.0,15.0,9.0,9.0,9.0,8.0,8.0,2,8.0,1104.27713394,3,332.613970041,333.7572999,335.940438986
3,4.0,15.0,10.0,9.0,9.0,7.0,8.0,2,8.0,354.479074478,3,344.709794998,345.104187012,347.254036903
3,4.0,16.0,1.0,11.0,1.0,11.0,1.0,1,11.0,355.745077133,4,362.145406008,362.532238007,364.449161053
3,4.0,16.0,2.0,11.0,1.0,11.0,1.0,1,11.0,1286.93294525,4,373.536271095,374.862108946,377.695076942
3,4.0,16.0,3.0,11.0,1.0,11.0,1.0,nan,0.0,nan,4,384.348349094,nan,388.225492954
3,4.0,16.0,4.0,11.0,1.0,11.0,1.0,2,1.0,354.194879532,4,395.978351116,396.37270093,398.872379065
3,4.0,16.0,5.0,11.0,1.0,11.0,1.0,1,11.0,304.221153259,4,408.024852991,408.3692801,409.752691031
3,4.0,16.0,6.0,11.0,1.0,11.0,1.0,1,11.0,670.79782486,4,417.638015032,418.34809804,420.232906103
3,4.0,16.0,7.0,11.0,1.0,11.0,1.0,2,1.0,287.538051605,4,429.319788933,429.646586895,431.84643507
3,4.0,16.0,8.0,11.0,1.0,11.0,1.0,1,11.0,320.989131927,4,441.248651028,441.609677076,443.859488964
3,4.0,16.0,9.0,11.0,1.0,11.0,1.0,1,11.0,287.287950516,4,452.495476007,452.839936018,454.606504917
3,4.0,16.0,10.0,11.0,1.0,11.0,1.0,1,11.0,570.793867111,4,462.391413927,463.003535032,464.953282118
3,5.0,17.0,1.0,1.0,1.0,-1.0,1.0,1,-1.0,655.375957489,1,17.0305008888,17.7227599621,20.2897889614
3,5.0,17.0,2.0,1.0,1.0,-1.0,1.0,2,1.0,337.661027908,1,27.2409508228,27.6201109886,30.6701159477
3,5.0,17.0,3.0,1.0,1.0,3.0,1.0,1,3.0,367.130041122,1,39.2533669472,39.6665349007,41.900138855
3,5.0,17.0,4.0,1.0,1.0,-7.0,1.0,1,-7.0,354.127168655,1,49.7504470348,50.1469378471,52.8137340546
3,5.0,17.0,5.0,1.0,1.0,-1.0,1.0,2,1.0,504.100084305,1,61.9475450516,62.493170023,64.8430628777
3,5.0,17.0,6.0,1.0,1.0,7.0,1.0,2,1.0,466.820955276,1,72.8112938404,73.3236179352,74.939909935
3,5.0,17.0,7.0,1.0,1.0,-0.0,1.0,1,-0.0,404.315948486,1,83.1569929123,83.6038730145,85.5370709896
3,5.0,17.0,8.0,1.0,1.0,-7.0,1.0,1,-7.0,383.944034576,1,94.0383419991,94.4675250053,96.7505638599
3,5.0,17.0,9.0,1.0,1.0,8.0,1.0,2,1.0,471.051931381,1,105.934970856,106.447432041,108.147291899
3,5.0,17.0,10.0,1.0,1.0,-4.0,1.0,1,-4.0,387.438058853,1,116.698531866,117.126060009,118.311049938
3,5.0,18.0,1.0,-22.0,12.0,-22.0,14.0,2,14.0,584.803819656,2,132.363689899,132.989737988,135.339727879
3,5.0,18.0,2.0,-22.0,12.0,-22.0,17.0,1,-22.0,271.193027496,2,142.824331999,143.136766911,144.42016983
3,5.0,18.0,3.0,-22.0,12.0,-22.0,9.0,2,9.0,770.894050598,2,152.288364887,153.099220037,155.050567865
3,5.0,18.0,4.0,-22.0,12.0,-22.0,12.0,2,12.0,1237.41197586,2,163.718363047,164.997208834,166.730489016
3,5.0,18.0,5.0,-22.0,12.0,-22.0,17.0,1,-22.0,337.639093399,2,174.2986269,174.677878857,176.844368935
3,5.0,18.0,6.0,-22.0,12.0,-22.0,13.0,2,13.0,404.125928879,2,186.228574038,186.674293995,187.824352026
3,5.0,18.0,7.0,-22.0,12.0,-22.0,15.0,nan,0.0,nan,2,196.91106391,nan,200.820744991
3,5.0,18.0,8.0,-22.0,12.0,-22.0,11.0,2,11.0,354.39491272,2,207.172782898,207.568251848,209.367892027
3,5.0,18.0,9.0,-22.0,12.0,-22.0,16.0,2,16.0,354.275941849,2,217.003146887,217.398902893,218.632272959
3,5.0,18.0,10.0,-22.0,12.0,-22.0,14.0,2,14.0,320.749998093,2,226.66624403,227.028689861,229.112486839
3,5.0,19.0,1.0,-5.0,-6.0,-6.0,-11.0,2,-11.0,455.914974213,3,244.664945841,245.157560825,247.540700912
3,5.0,19.0,2.0,-5.0,-6.0,-3.0,-5.0,1,-3.0,370.976209641,3,255.408712864,255.821095943,258.3379879
3,5.0,19.0,3.0,-5.0,-6.0,-4.0,-9.0,1,-4.0,454.269886017,3,266.471581936,266.967921972,269.418105841
3,5.0,19.0,4.0,-5.0,-6.0,-11.0,-10.0,2,-10.0,420.97902298,3,278.232604027,278.696426868,280.315124989
3,5.0,19.0,5.0,-5.0,-6.0,-6.0,-8.0,2,-8.0,570.942163467,3,289.198256016,289.811305046,291.694640875
3,5.0,19.0,6.0,-5.0,-6.0,-5.0,-2.0,1,-5.0,489.032030106,3,300.978999853,301.50641799,303.674494982
3,5.0,19.0,7.0,-5.0,-6.0,-1.0,-11.0,1,-1.0,287.686109543,3,311.859143019,312.188254833,314.171428919
3,5.0,19.0,8.0,-5.0,-6.0,7.0,-1.0,2,-1.0,1149.81603622,3,322.956035852,324.151640892,325.534991026
3,5.0,19.0,9.0,-5.0,-6.0,-5.0,-4.0,1,-5.0,387.600898743,3,332.752370834,333.182162046,336.081763029
3,5.0,19.0,10.0,-5.0,-6.0,-6.0,-13.0,2,-13.0,437.608003616,3,345.399621964,345.878566027,348.844790936
3,5.0,20.0,1.0,3.0,-2.0,3.0,-2.0,1,3.0,822.391986847,4,363.81388092,364.67336297,366.339169025
3,5.0,20.0,2.0,3.0,-2.0,3.0,-2.0,nan,0.0,nan,4,374.374541044,nan,379.369410038
3,5.0,20.0,3.0,3.0,-2.0,3.0,-2.0,2,-2.0,387.578010559,4,385.520633936,385.948829889,388.900635958
3,5.0,20.0,4.0,3.0,-2.0,3.0,-2.0,1,3.0,320.909976959,4,398.167068005,398.530115843,400.247262955
3,5.0,20.0,5.0,3.0,-2.0,3.0,-2.0,1,3.0,304.196119308,4,408.081037045,408.427501917,410.894295931
3,5.0,20.0,6.0,3.0,-2.0,3.0,-2.0,1,3.0,437.407016754,4,419.727553844,420.207245827,421.524026871
3,5.0,20.0,7.0,3.0,-2.0,3.0,-2.0,1,3.0,420.804977417,4,429.524885893,429.987947941,432.420912027
3,5.0,20.0,8.0,3.0,-2.0,3.0,-2.0,2,-2.0,337.621927261,4,441.721982002,442.101019859,444.067373991
3,5.0,20.0,9.0,3.0,-2.0,3.0,-2.0,1,3.0,354.264974594,4,453.035442829,453.431123972,454.897816896
3,5.0,20.0,10.0,3.0,-2.0,3.0,-2.0,2,-2.0,404.356956482,4,464.18213582,464.627929926,466.144531012
3,6.0,21.0,1.0,10.0,-14.0,8.0,-14.0,2,-14.0,889.149904251,1,17.0472919941,17.9666280746,19.9004790783
3,6.0,21.0,2.0,10.0,-14.0,6.0,-14.0,1,6.0,320.927858353,1,27.6578550339,28.0303089619,30.8802158833
3,6.0,21.0,3.0,10.0,-14.0,7.0,-14.0,1,7.0,503.924131393,1,39.265075922,39.8104150295,42.3939499855
3,6.0,21.0,4.0,10.0,-14.0,7.0,-14.0,1,7.0,1670.61209679,1,50.6784079075,52.3900229931,53.7898569107
3,6.0,21.0,5.0,10.0,-14.0,12.0,-14.0,1,12.0,570.291042328,1,60.9088580608,61.5208320618,63.454335928
3,6.0,21.0,6.0,10.0,-14.0,5.0,-14.0,1,5.0,370.97120285,1,72.4554798603,72.8674850464,74.2180359364
3,6.0,21.0,7.0,10.0,-14.0,12.0,-14.0,2,-14.0,553.890943527,1,83.5201859474,84.1142590046,86.7639348507
3,6.0,21.0,8.0,10.0,-14.0,20.0,-14.0,1,20.0,333.76789093,1,95.0330028534,95.411262989,97.3942139149
3,6.0,21.0,9.0,10.0,-14.0,13.0,-14.0,1,13.0,454.191923141,1,105.113306999,105.608248949,107.60799098
3,6.0,21.0,10.0,10.0,-14.0,17.0,-14.0,1,17.0,487.57982254,1,115.443708897,115.971811056,117.021974087
3,6.0,22.0,1.0,-16.0,12.0,-13.0,14.0,1,-13.0,620.863199234,3,132.241147995,132.900357008,134.35036993
3,6.0,22.0,2.0,-16.0,12.0,-23.0,9.0,2,9.0,470.805883408,3,142.120605946,142.63102293,145.347300053
3,6.0,22.0,3.0,-16.0,12.0,-11.0,16.0,2,16.0,418.159008026,3,153.599652052,154.059985876,155.994194031
3,6.0,22.0,4.0,-16.0,12.0,-15.0,15.0,2,15.0,654.314994812,3,164.430953979,165.124567986,166.324711084
3,6.0,22.0,5.0,-16.0,12.0,-17.0,10.0,2,10.0,805.215835571,3,174.860236883,175.704805851,177.154741049
3,6.0,22.0,6.0,-16.0,12.0,-22.0,12.0,2,12.0,654.627084732,3,185.057422876,185.751940966,187.785064936
3,6.0,22.0,7.0,-16.0,12.0,-20.0,9.0,2,9.0,287.656068802,3,195.154380083,195.48239398,196.780817986
3,6.0,22.0,8.0,-16.0,12.0,-18.0,8.0,2,8.0,553.995132446,3,206.051491976,206.645998001,208.845828056
3,6.0,22.0,9.0,-16.0,12.0,-19.0,15.0,2,15.0,1104.16388512,3,216.648616076,217.792721033,219.692600012
3,6.0,22.0,10.0,-16.0,12.0,-11.0,13.0,2,13.0,754.372835159,3,228.361671925,229.15634203,231.072779894
3,6.0,23.0,1.0,12.0,4.0,12.0,4.0,1,12.0,355.670928955,4,244.809195042,245.201664925,246.635097027
3,6.0,23.0,2.0,12.0,4.0,12.0,4.0,1,12.0,320.966005325,4,255.805109978,256.16505003,257.764997005
3,6.0,23.0,3.0,12.0,4.0,12.0,4.0,1,12.0,320.974826813,4,265.850903034,266.212418079,267.262412071
3,6.0,23.0,4.0,12.0,4.0,12.0,4.0,2,4.0,370.397090912,4,275.631461859,276.042675972,277.959131956
3,6.0,23.0,5.0,12.0,4.0,12.0,4.0,2,4.0,670.882940292,4,286.61165905,287.322877884,288.373090982
3,6.0,23.0,6.0,12.0,4.0,12.0,4.0,1,12.0,404.268980026,4,295.824935913,296.270390034,297.303760052
3,6.0,23.0,7.0,12.0,4.0,12.0,4.0,1,12.0,287.497997284,4,305.872050047,306.200799942,308.750175953
3,6.0,23.0,8.0,12.0,4.0,12.0,4.0,1,12.0,337.749004364,4,316.886283875,317.26422286,319.897315025
3,6.0,23.0,9.0,12.0,4.0,12.0,4.0,1,12.0,354.326963425,4,327.949684858,328.344513893,331.277524948
3,6.0,23.0,10.0,12.0,4.0,12.0,4.0,1,12.0,320.976018906,4,340.612799883,340.974118948,343.890249014
3,6.0,24.0,1.0,7.0,-21.0,7.0,-22.0,1,7.0,451.879024506,2,359.292661905,359.785440922,361.15218091
3,6.0,24.0,2.0,7.0,-21.0,7.0,-15.0,2,-15.0,333.784103394,2,370.455312967,370.832401991,373.16553998
3,6.0,24.0,3.0,7.0,-21.0,7.0,-20.0,1,7.0,370.292901993,2,380.968097925,381.379288912,384.245571852
3,6.0,24.0,4.0,7.0,-21.0,7.0,-16.0,2,-16.0,304.253816605,2,393.581120968,393.925864935,396.90871501
3,6.0,24.0,5.0,7.0,-21.0,7.0,-15.0,1,7.0,320.691108704,2,406.194047928,406.555412054,409.188380003
3,6.0,24.0,6.0,7.0,-21.0,7.0,-21.0,1,7.0,354.453802109,2,418.408439875,418.802005053,421.38499999
3,6.0,24.0,7.0,7.0,-21.0,7.0,-22.0,1,7.0,1670.48096657,2,429.687192917,431.39831996,433.714762926
3,6.0,24.0,8.0,7.0,-21.0,7.0,-24.0,1,7.0,354.289054871,2,440.134507895,440.529037952,443.312005997
